,(Intercept),Drainage,EstLarvalAge,SampDist,SampSize,TreatMonth,YearSinceTreat,EstLarvalAge:YearSinceTreat,SampDist:SampSize,TreatMonth:YearSinceTreat,df,logLik,AICc,delta,weight
240,-129.832729966271,-0.00846105166025974,95.2247519541796,40.6574187852225,0.446856086932393,NA,0.059929598420811,8.21552372882894,-0.171772244596835,NA,9,-108.721859968172,253.443719936344,17.32239979173,3.75710799039018e-05
174,24.7304172782213,-0.00639184861477539,NA,17.205282266216,0.301637710063851,NA,-7.36619611078253,NA,-0.0863863836645519,NA,7,-115.35871073656,254.050754806453,17.929434661839,2.77356105759213e-05
25,14.205533363319,NA,NA,NA,-0.123217766359532,+,NA,NA,NA,NA,8,-112.634856487526,254.36062206596,18.2393019213465,2.37547744119021e-05
49,18.0601157242504,NA,NA,NA,NA,+,-9.61420750580031,NA,NA,NA,8,-112.68053909207,254.45198727505,18.3306671304356,2.26940081978341e-05
21,6.8261368502908,NA,NA,-3.91890254145392,NA,+,NA,NA,NA,NA,8,-112.688109359683,254.467127810276,18.3458076656616,2.25228571296323e-05
18,10.4144758239734,-0.010348211791653,NA,NA,NA,+,NA,NA,NA,NA,8,-112.706154436657,254.503217964223,18.3818978196095,2.2120075481559e-05
20,-67.4282283988539,-0.0128772473353031,63.1289773920155,NA,NA,+,NA,NA,NA,NA,9,-110.118718061062,256.237436122124,20.1161159775102,9.29406951382417e-06
27,-63.2135495460997,NA,59.9387136472779,NA,-0.0855469610716638,+,NA,NA,NA,NA,9,-110.333610460459,256.667220920918,20.5459007763037,7.49685883392342e-06
51,-61.0899637614677,NA,60.175182743182,NA,NA,+,-6.4693266604078,NA,NA,NA,9,-110.3687818837,256.7375637674,20.6162436227858,7.23776666718444e-06
23,-76.7516197160487,NA,65.9069428692798,2.05148735724451,NA,+,NA,NA,NA,NA,9,-110.432199729651,256.864399459302,20.743079314688,6.79301474943229e-06
50,29.7054704311011,-0.0152728892875955,NA,NA,NA,+,-13.7682546920736,NA,NA,NA,9,-112.300170232917,260.600340465834,24.4790203212202,1.0490912761977e-06
26,18.723658935505,-0.0104944713092841,NA,NA,-0.124488882495585,+,NA,NA,NA,NA,9,-112.436833768782,260.873667537564,24.7523473929502,9.15084198560946e-07
53,16.9592575911232,NA,NA,-3.31797373144236,NA,+,-8.20264520226781,NA,NA,NA,9,-112.535115697609,261.070231395219,24.9489112506049,8.29426213342055e-07
57,20.2646275487826,NA,NA,NA,-0.0934932525840566,+,-6.42267457847108,NA,NA,NA,9,-112.55319169431,261.106383388619,24.9850632440051,8.14568199113574e-07
22,10.4261970369967,-0.00877384259764915,NA,-3.38446098744955,NA,+,NA,NA,NA,NA,9,-112.55474527148,261.109490542961,24.9881703983466,8.1330368706828e-07
29,12.5468514101863,NA,NA,-2.31875528732753,-0.0911810416712567,+,NA,NA,NA,NA,9,-112.579318826204,261.158637652408,25.0373175077942,7.93561485887368e-07
52,-49.8000831847566,-0.0167235975689037,61.2864024595612,NA,NA,+,-10.9598748598665,NA,NA,NA,10,-109.789319333893,264.02308311223,27.9017629676163,1.89484702182373e-07
28,-59.6949315064351,-0.0129139271848875,61.5189886276152,NA,-0.0861179426485882,+,NA,NA,NA,NA,10,-109.954584647925,264.353613740295,28.2322935956808,1.60620265537445e-07
